week_start,channel,spend,impressions,clicks,revenue,is_holiday,is_black_friday_week,is_summer,is_promo_period,month_num
2024-03-11,search,10743.94,2685986,41967,437336.95,0,0,0,0,3
2024-03-11,social,10068.87,2237527,30151,437336.95,0,0,0,0,3
2024-03-11,tiktok,5313.19,1062637,27356,437336.95,0,0,0,0,3
2024-03-11,tv,34086.54,4260818,60814,437336.95,0,0,0,0,3
2024-03-18,digital,19141.45,5468985,32146,422767.51,0,0,0,0,3
2024-03-18,ooh,11746.21,1957702,57236,422767.51,0,0,0,0,3
2024-03-18,search,12319.08,3079771,43886,422767.51,0,0,0,0,3
2024-03-18,social,8959.42,1990982,26277,422767.51,0,0,0,0,3
2024-03-18,tiktok,5272.82,1054565,19662,422767.51,0,0,0,0,3
2024-03-18,tv,34067.23,4258404,66546,422767.51,0,0,0,0,3
2024-03-25,digital,13551.11,3871746,35034,446219.85,0,0,0,0,3
2024-03-25,ooh,15785.34,2630889,61374,446219.85,0,0,0,0,3
2024-03-25,search,9437.77,2359443,36431,446219.85,0,0,0,0,3
2024-03-25,social,8994.06,1998681,14477,446219.85,0,0,0,0,3
2024-03-25,tiktok,6767.39,1353478,32498,446219.85,0,0,0,0,3
2024-03-25,tv,32453.96,4056745,102648,446219.85,0,0,0,0,3
2024-04-01,digital,11882.04,3394868,71229,432573.65,0,0,0,0,4
2024-04-01,ooh,11491.18,1915196,27243,432573.65,0,0,0,0,4
2024-04-01,search,8399.85,2099963,16716,432573.65,0,0,0,0,4
2024-04-01,social,10229.14,2273142,12798,432573.65,0,0,0,0,4
2024-04-01,tiktok,7609.39,1521877,25589,432573.65,0,0,0,0,4
2024-04-01,tv,42902.23,5362778,94621,432573.65,0,0,0,0,4
2024-04-08,digital,13350.39,3814397,93730,428448.89,0,0,0,0,4
2024-04-08,ooh,12040.44,2006740,18804,428448.89,0,0,0,0,4
2024-04-08,search,9339.67,2334917,58066,428448.89,0,0,0,0,4
2024-04-08,social,8695.34,1932299,19425,428448.89,0,0,0,0,4
2024-04-08,tiktok,5328.1,1065620,18627,428448.89,0,0,0,0,4
2024-04-08,tv,28128.69,3516086,82327,428448.89,0,0,0,0,4
2024-04-15,digital,16024.59,4578453,47036,457381.92,0,0,0,0,4
2024-04-15,ooh,12615.44,2102574,22055,457381.92,0,0,0,0,4
2024-04-15,search,10271.91,2567978,66621,457381.92,0,0,0,0,4
2024-04-15,social,7531.06,1673568,40025,457381.92,0,0,0,0,4
2024-04-15,tiktok,5378.7,1075739,22045,457381.92,0,0,0,0,4
2024-04-15,tv,17613.49,2201686,36312,457381.92,0,0,0,0,4
2024-04-22,digital,13147.27,3756363,104934,404973.78,0,0,0,1,4
2024-04-22,ooh,25048.82,4174804,69294,404973.78,0,0,0,1,4
2024-04-22,search,13211.62,3302904,39998,404973.78,0,0,0,1,4
2024-04-22,social,10532.84,2340630,69681,404973.78,0,0,0,1,4
2024-04-22,tiktok,8137.53,1627506,45894,404973.78,0,0,0,1,4
2024-04-22,tv,50566.01,6320751,65656,404973.78,0,0,0,1,4
2024-04-29,digital,16634.18,4752622,124875,400575.86,0,0,0,0,4
2024-04-29,ooh,13812.05,2302009,65755,400575.86,0,0,0,0,4
2024-04-29,search,7702.39,1925597,24253,400575.86,0,0,0,0,4
2024-04-29,social,9974.2,2216489,62534,400575.86,0,0,0,0,4
2024-04-29,tiktok,5611.23,1122246,19410,400575.86,0,0,0,0,4
2024-04-29,tv,26805.43,3350679,79177,400575.86,0,0,0,0,4
2024-05-06,digital,13189.41,3768402,98768,403044.8,0,0,0,0,5
2024-05-06,ooh,10153.01,1692169,39518,403044.8,0,0,0,0,5
2024-05-06,search,10033.19,2508298,67369,403044.8,0,0,0,0,5
2024-05-06,social,8874.66,1972148,34721,403044.8,0,0,0,0,5
2024-05-06,tiktok,7038.78,1407757,25644,403044.8,0,0,0,0,5
2024-05-06,tv,30202.4,3775300,31255,403044.8,0,0,0,0,5
2024-05-13,digital,18211.41,5203259,55631,421594.78,0,0,0,0,5
2024-05-13,ooh,14145.37,2357562,24474,421594.78,0,0,0,0,5
2024-05-13,search,10324.91,2581227,14453,421594.78,0,0,0,0,5
2024-05-13,social,9491.45,2109211,38589,421594.78,0,0,0,0,5
2024-05-13,tiktok,3256.38,651276,13058,421594.78,0,0,0,0,5
2024-05-13,tv,37381.03,4672629,46561,421594.78,0,0,0,0,5
2024-05-20,digital,7734.0,2209715,13840,419093.01,0,0,0,0,5
2024-05-20,ooh,11013.1,1835517,48621,419093.01,0,0,0,0,5
2024-05-20,search,14874.9,3718725,66980,419093.01,0,0,0,0,5
2024-05-20,social,10097.5,2243888,28867,419093.01,0,0,0,0,5
2024-05-20,tiktok,4954.64,990929,23225,419093.01,0,0,0,0,5
2024-05-20,tv,20169.43,2521178,52114,419093.01,0,0,0,0,5
2024-05-27,digital,12530.21,3580060,95536,390277.65,0,0,0,0,5
2024-05-27,ooh,10730.32,1788387,25851,390277.65,0,0,0,0,5
2024-05-27,search,13633.9,3408475,56553,390277.65,0,0,0,0,5
2024-05-27,social,8252.77,1833950,44654,390277.65,0,0,0,0,5
2024-05-27,tiktok,5017.02,1003404,6819,390277.65,0,0,0,0,5
2024-05-27,tv,22294.24,2786779,65996,390277.65,0,0,0,0,5
2024-06-03,digital,12835.23,3667209,46372,419719.88,0,0,0,1,6
2024-06-03,ooh,18309.96,3051659,80237,419719.88,0,0,0,1,6
2024-06-03,search,10708.53,2677133,59575,419719.88,0,0,0,1,6
2024-06-03,social,13378.37,2972972,71705,419719.88,0,0,0,1,6
2024-06-03,tiktok,4151.93,830385,14857,419719.88,0,0,0,1,6
2024-06-03,tv,26330.45,3291306,90074,419719.88,0,0,0,1,6
2024-06-10,digital,12460.72,3560207,72888,397736.82,0,0,0,0,6
2024-06-10,ooh,12016.18,2002697,22115,397736.82,0,0,0,0,6
2024-06-10,search,9379.63,2344907,21303,397736.82,0,0,0,0,6
2024-06-10,social,9635.07,2141126,55898,397736.82,0,0,0,0,6
2024-06-10,tiktok,4820.2,964039,16427,397736.82,0,0,0,0,6
2024-06-10,tv,25113.08,3139135,37088,397736.82,0,0,0,0,6
2024-06-17,digital,15697.29,4484941,107635,464336.29,0,0,0,0,6
2024-06-17,ooh,12631.8,2105300,43088,464336.29,0,0,0,0,6
2024-06-17,search,7052.58,1763145,38275,464336.29,0,0,0,0,6
2024-06-17,social,6757.66,1501702,41128,464336.29,0,0,0,0,6
2024-06-17,tiktok,4887.58,977516,27412,464336.29,0,0,0,0,6
2024-06-17,tv,32543.06,4067883,31600,464336.29,0,0,0,0,6
2024-06-24,digital,14448.32,4128093,33881,452232.37,0,0,0,0,6
2024-06-24,ooh,12021.92,2003653,56436,452232.37,0,0,0,0,6
2024-06-24,search,8810.05,2202513,31757,452232.37,0,0,0,0,6
2024-06-24,social,11584.93,2574428,40827,452232.37,0,0,0,0,6
2024-06-24,tiktok,5753.1,1150620,19949,452232.37,0,0,0,0,6
2024-06-24,tv,33113.05,4139131,119626,452232.37,0,0,0,0,6
2024-07-01,digital,14253.65,4072471,99861,382525.52,0,0,1,0,7
2024-07-01,ooh,12820.19,2136699,24460,382525.52,0,0,1,0,7
2024-07-01,search,10641.5,2660375,54452,382525.52,0,0,1,0,7
2024-07-01,social,8106.5,1801444,43544,382525.52,0,0,1,0,7
2024-07-01,tiktok,7342.66,1468532,24536,382525.52,0,0,1,0,7
2024-07-01,tv,31688.28,3961035,35097,382525.52,0,0,1,0,7
2024-07-08,digital,14564.61,4161316,118443,381465.22,0,0,1,0,7
2024-07-08,ooh,13057.72,2176286,48582,381465.22,0,0,1,0,7
2024-07-08,search,12447.74,3111935,18679,381465.22,0,0,1,0,7
2024-07-08,social,6038.31,1341846,33761,381465.22,0,0,1,0,7
2024-07-08,tiktok,5722.49,1144499,33253,381465.22,0,0,1,0,7
2024-07-08,tv,21585.89,2698237,26825,381465.22,0,0,1,0,7
2024-07-15,digital,15685.7,4481628,104016,356490.85,0,0,1,0,7
2024-07-15,ooh,7386.85,1231142,36544,356490.85,0,0,1,0,7
2024-07-15,search,8583.16,2145791,35498,356490.85,0,0,1,0,7
2024-07-15,social,7153.37,1589637,20207,356490.85,0,0,1,0,7
2024-07-15,tiktok,4786.07,957214,15569,356490.85,0,0,1,0,7
2024-07-15,tv,16217.47,2027184,24900,356490.85,0,0,1,0,7
2024-07-22,digital,12055.51,3444431,55216,339502.79,0,0,1,0,7
2024-07-22,ooh,13691.9,2281984,20001,339502.79,0,0,1,0,7
2024-07-22,search,8750.59,2187647,39501,339502.79,0,0,1,0,7
2024-07-22,social,7210.64,1602364,45236,339502.79,0,0,1,0,7
2024-07-22,tiktok,5971.84,1194367,11373,339502.79,0,0,1,0,7
2024-07-22,tv,30531.56,3816445,69592,339502.79,0,0,1,0,7
2024-07-29,digital,17269.66,4934190,132813,374147.78,0,0,1,0,7
2024-07-29,ooh,9727.14,1621190,11689,374147.78,0,0,1,0,7
2024-07-29,search,5755.11,1438779,14903,374147.78,0,0,1,0,7
2024-07-29,social,9173.12,2038470,15000,374147.78,0,0,1,0,7
2024-07-29,tiktok,7322.23,1464446,15264,374147.78,0,0,1,0,7
2024-07-29,tv,27405.98,3425748,92737,374147.78,0,0,1,0,7
2024-08-05,digital,17168.84,4905382,89211,359540.78,0,0,1,0,8
2024-08-05,ooh,8629.38,1438229,31432,359540.78,0,0,1,0,8
2024-08-05,search,9777.66,2444414,20755,359540.78,0,0,1,0,8
2024-08-05,social,8597.63,1910584,57044,359540.78,0,0,1,0,8
2024-08-05,tiktok,4880.25,976051,7203,359540.78,0,0,1,0,8
2024-08-05,tv,33105.01,4138126,99372,359540.78,0,0,1,0,8
2024-08-12,digital,21265.86,6075961,143510,406316.31,0,0,1,1,8
2024-08-12,ooh,15611.72,2601954,35109,406316.31,0,0,1,1,8
2024-08-12,search,10366.52,2591630,25170,406316.31,0,0,1,1,8
2024-08-12,social,11049.09,2455354,59548,406316.31,0,0,1,1,8
2024-08-12,tiktok,6459.76,1291952,6478,406316.31,0,0,1,1,8
2024-08-12,tv,45034.77,5629346,127808,406316.31,0,0,1,1,8
2024-08-19,digital,21985.05,6281443,160256,379809.24,0,0,1,1,8
2024-08-19,ooh,16092.28,2682046,18187,379809.24,0,0,1,1,8
2024-08-19,search,11792.19,2948046,40104,379809.24,0,0,1,1,8
2024-08-19,social,13340.99,2964665,21736,379809.24,0,0,1,1,8
2024-08-19,tiktok,8797.21,1759442,27797,379809.24,0,0,1,1,8
2024-08-19,tv,40660.06,5082508,47671,379809.24,0,0,1,1,8
2024-08-26,digital,16150.66,4614474,109519,370372.94,0,0,1,0,8
2024-08-26,ooh,10505.62,1750937,29560,370372.94,0,0,1,0,8
2024-08-26,search,8381.94,2095486,15549,370372.94,0,0,1,0,8
2024-08-26,social,9769.9,2171090,46474,370372.94,0,0,1,0,8
2024-08-26,tiktok,5828.49,1165699,28246,370372.94,0,0,1,0,8
2024-08-26,tv,35129.38,4391172,61222,370372.94,0,0,1,0,8
2024-09-02,digital,21493.28,6140938,74897,415193.9,0,0,0,0,9
2024-09-02,ooh,14251.79,2375299,56637,415193.9,0,0,0,0,9
2024-09-02,search,9991.88,2497970,71649,415193.9,0,0,0,0,9
2024-09-02,social,9744.83,2165518,12678,415193.9,0,0,0,0,9
2024-09-02,tiktok,6901.59,1380318,32212,415193.9,0,0,0,0,9
2024-09-02,tv,31952.17,3994021,67739,415193.9,0,0,0,0,9
2024-09-09,digital,15038.25,4296642,34142,412371.04,0,0,0,0,9
2024-09-09,ooh,8957.19,1492865,18106,412371.04,0,0,0,0,9
2024-09-09,search,6616.33,1654081,25018,412371.04,0,0,0,0,9
2024-09-09,social,9935.59,2207908,53552,412371.04,0,0,0,0,9
2024-09-09,tiktok,6105.23,1221045,7087,412371.04,0,0,0,0,9
2024-09-09,tv,33854.7,4231837,36756,412371.04,0,0,0,0,9
2024-09-16,digital,14392.12,4112033,45062,410129.46,0,0,0,0,9
2024-09-16,ooh,11268.69,1878116,25122,410129.46,0,0,0,0,9
2024-09-16,search,7223.18,1805796,45550,410129.46,0,0,0,0,9
2024-09-16,social,10334.05,2296456,57367,410129.46,0,0,0,0,9
2024-09-16,tiktok,6994.29,1398857,26927,410129.46,0,0,0,0,9
2024-09-16,tv,26345.59,3293199,38977,410129.46,0,0,0,0,9
2024-09-23,digital,13047.63,3727894,65506,377585.01,0,0,0,0,9
2024-09-23,ooh,10852.66,1808777,47286,377585.01,0,0,0,0,9
2024-09-23,search,14603.46,3650864,107191,377585.01,0,0,0,0,9
2024-09-23,social,5331.63,1184806,23768,377585.01,0,0,0,0,9
2024-09-23,tiktok,4873.02,974603,8632,377585.01,0,0,0,0,9
2024-09-23,tv,29622.07,3702758,47056,377585.01,0,0,0,0,9
2024-09-30,digital,12214.23,3489780,61532,418242.46,0,0,0,0,9
2024-09-30,ooh,12198.82,2033136,36600,418242.46,0,0,0,0,9
2024-09-30,search,7619.17,1904792,13369,418242.46,0,0,0,0,9
2024-09-30,social,8562.03,1902674,50272,418242.46,0,0,0,0,9
2024-09-30,tiktok,6141.89,1228379,35042,418242.46,0,0,0,0,9
2024-09-30,tv,31995.38,3999422,32723,418242.46,0,0,0,0,9
2024-10-07,digital,11582.78,3309365,64751,382240.66,0,0,0,0,10
2024-10-07,ooh,13024.83,2170805,56589,382240.66,0,0,0,0,10
2024-10-07,search,8025.51,2006378,42719,382240.66,0,0,0,0,10
2024-10-07,social,5218.07,1159570,8635,382240.66,0,0,0,0,10
2024-10-07,tiktok,5908.46,1181693,10853,382240.66,0,0,0,0,10
2024-10-07,tv,35903.27,4487909,84175,382240.66,0,0,0,0,10
2024-10-14,digital,12703.62,3629605,54000,417225.9,0,0,0,0,10
2024-10-14,ooh,9868.49,1644748,26579,417225.9,0,0,0,0,10
2024-10-14,search,14084.04,3521010,94311,417225.9,0,0,0,0,10
2024-10-14,social,9336.86,2074857,24687,417225.9,0,0,0,0,10
2024-10-14,tiktok,4677.16,935432,19332,417225.9,0,0,0,0,10
2024-10-14,tv,28466.68,3558335,80510,417225.9,0,0,0,0,10
2024-10-21,digital,15260.22,4360063,107573,409526.62,0,0,0,0,10
2024-10-21,ooh,14177.02,2362836,68107,409526.62,0,0,0,0,10
2024-10-21,search,16315.04,4078760,85066,409526.62,0,0,0,0,10
2024-10-21,social,9278.81,2061959,31660,409526.62,0,0,0,0,10
2024-10-21,tiktok,4255.52,851105,11197,409526.62,0,0,0,0,10
2024-10-21,tv,34184.93,4273116,28836,409526.62,0,0,0,0,10
2024-10-28,digital,16544.92,4727120,131550,378201.72,0,0,0,0,10
2024-10-28,ooh,12562.78,2093796,44535,378201.72,0,0,0,0,10
2024-10-28,search,7916.21,1979053,31122,378201.72,0,0,0,0,10
2024-10-28,social,11250.54,2500120,15154,378201.72,0,0,0,0,10
2024-10-28,tiktok,7054.0,1410799,29682,378201.72,0,0,0,0,10
2024-10-28,tv,29367.07,3670884,62508,378201.72,0,0,0,0,10
2024-11-04,digital,15696.02,4484576,50084,399527.29,0,0,0,0,11
2024-11-04,ooh,7726.42,1287737,10170,399527.29,0,0,0,0,11
2024-11-04,search,9595.2,2398799,37846,399527.29,0,0,0,0,11
2024-11-04,social,11536.54,2563677,41545,399527.29,0,0,0,0,11
2024-11-04,tiktok,5778.62,1155723,17690,399527.29,0,0,0,0,11
2024-11-04,tv,30343.69,3792961,93137,399527.29,0,0,0,0,11
2024-11-11,digital,17137.7,4896485,114642,442577.93,0,0,0,1,11
2024-11-11,ooh,9847.34,1641223,44522,442577.93,0,0,0,1,11
2024-11-11,search,14412.21,3603052,21249,442577.93,0,0,0,1,11
2024-11-11,social,12633.98,2807552,32653,442577.93,0,0,0,1,11
2024-11-11,tiktok,6439.44,1287888,30898,442577.93,0,0,0,1,11
2024-11-11,tv,47186.38,5898298,139788,442577.93,0,0,0,1,11
2024-11-18,digital,18402.87,5257962,115409,426967.49,0,0,0,0,11
2024-11-18,ooh,12445.39,2074232,35742,426967.49,0,0,0,0,11
2024-11-18,search,13991.35,3497838,64238,426967.49,0,0,0,0,11
2024-11-18,social,8420.71,1871269,27729,426967.49,0,0,0,0,11
2024-11-18,tiktok,6118.07,1223614,13175,426967.49,0,0,0,0,11
2024-11-18,tv,18757.48,2344685,59501,426967.49,0,0,0,0,11
2024-11-25,digital,25108.63,7173896,129684,479633.65,0,1,0,0,11
2024-11-25,ooh,16725.75,2787625,23809,479633.65,0,1,0,0,11
2024-11-25,search,11704.4,2926099,87311,479633.65,0,1,0,0,11
2024-11-25,social,14397.8,3199512,50001,479633.65,0,1,0,0,11
2024-11-25,tiktok,10723.48,2144696,59290,479633.65,0,1,0,0,11
2024-11-25,tv,32404.19,4050524,65643,479633.65,0,1,0,0,11
2024-12-02,digital,15153.42,4329550,42054,444570.93,0,0,0,0,12
2024-12-02,ooh,12263.56,2043927,18022,444570.93,0,0,0,0,12
2024-12-02,search,9923.57,2480891,71866,444570.93,0,0,0,0,12
2024-12-02,social,8400.3,1866734,50374,444570.93,0,0,0,0,12
2024-12-02,tiktok,3405.22,681044,11922,444570.93,0,0,0,0,12
2024-12-02,tv,22026.06,2753257,70246,444570.93,0,0,0,0,12
2024-12-09,digital,13634.42,3895548,96924,430723.42,0,0,0,0,12
2024-12-09,ooh,12475.59,2079266,46135,430723.42,0,0,0,0,12
2024-12-09,search,12080.23,3020057,18150,430723.42,0,0,0,0,12
2024-12-09,social,9406.73,2090385,24580,430723.42,0,0,0,0,12
2024-12-09,tiktok,4395.25,879050,21011,430723.42,0,0,0,0,12
2024-12-09,tv,16725.97,2090746,23038,430723.42,0,0,0,0,12
2024-12-16,digital,17434.59,4981312,144536,407483.86,0,0,0,0,12
2024-12-16,ooh,13136.05,2189341,13540,407483.86,0,0,0,0,12
2024-12-16,search,11384.96,2846240,64453,407483.86,0,0,0,0,12
2024-12-16,social,11285.99,2507998,68578,407483.86,0,0,0,0,12
2024-12-16,tiktok,5124.54,1024907,26897,407483.86,0,0,0,0,12
2024-12-16,tv,27160.02,3395002,47599,407483.86,0,0,0,0,12
2024-12-23,digital,16332.08,4666307,107539,469355.53,1,0,0,0,12
2024-12-23,ooh,14978.87,2496478,30369,469355.53,1,0,0,0,12
2024-12-23,search,9704.11,2426027,30432,469355.53,1,0,0,0,12
2024-12-23,social,8390.65,1864590,29179,469355.53,1,0,0,0,12
2024-12-23,tiktok,8136.08,1627217,48769,469355.53,1,0,0,0,12
2024-12-23,tv,36199.18,4524897,42574,469355.53,1,0,0,0,12
2024-12-30,digital,11202.15,3200614,89446,492807.07,1,0,0,0,12
2024-12-30,ooh,9812.06,1635343,13892,492807.07,1,0,0,0,12
2024-12-30,search,10231.53,2557882,70533,492807.07,1,0,0,0,12
2024-12-30,social,10986.22,2441382,32215,492807.07,1,0,0,0,12
2024-12-30,tiktok,6664.24,1332848,14126,492807.07,1,0,0,0,12
2024-12-30,tv,29741.73,3717717,62038,492807.07,1,0,0,0,12
2025-01-06,digital,15583.59,4452455,131813,456278.82,0,0,0,0,1
2025-01-06,ooh,9676.27,1612711,25847,456278.82,0,0,0,0,1
2025-01-06,search,7636.11,1909027,11698,456278.82,0,0,0,0,1
2025-01-06,social,10763.25,2391834,42007,456278.82,0,0,0,0,1
2025-01-06,tiktok,7289.14,1457829,17745,456278.82,0,0,0,0,1
2025-01-06,tv,32846.68,4105835,60773,456278.82,0,0,0,0,1
2025-01-13,digital,16656.89,4759111,65682,394119.7,0,0,0,0,1
2025-01-13,ooh,9893.22,1648869,25325,394119.7,0,0,0,0,1
2025-01-13,search,10048.99,2512247,71340,394119.7,0,0,0,0,1
2025-01-13,social,7683.02,1707339,26367,394119.7,0,0,0,0,1
2025-01-13,tiktok,4887.3,977461,11007,394119.7,0,0,0,0,1
2025-01-13,tv,38550.64,4818830,53119,394119.7,0,0,0,0,1
2025-01-20,digital,13003.26,3715217,77855,403121.84,0,0,0,0,1
2025-01-20,ooh,13418.15,2236359,40359,403121.84,0,0,0,0,1
2025-01-20,search,10007.77,2501943,64893,403121.84,0,0,0,0,1
2025-01-20,social,11366.97,2525994,28883,403121.84,0,0,0,0,1
2025-01-20,tiktok,4922.43,984486,11392,403121.84,0,0,0,0,1
2025-01-20,tv,40133.86,5016732,119371,403121.84,0,0,0,0,1
2025-01-27,digital,21435.23,6124350,103185,486267.47,0,0,0,1,1
2025-01-27,ooh,20634.43,3439072,41238,486267.47,0,0,0,1,1
2025-01-27,search,14406.7,3601674,28589,486267.47,0,0,0,1,1
2025-01-27,social,14121.82,3138182,55128,486267.47,0,0,0,1,1
2025-01-27,tiktok,9000.28,1800056,35211,486267.47,0,0,0,1,1
2025-01-27,tv,40731.15,5091393,65405,486267.47,0,0,0,1,1
2025-02-03,digital,11283.96,3223988,95642,407788.76,0,0,0,0,2
2025-02-03,ooh,11633.28,1938881,11248,407788.76,0,0,0,0,2
2025-02-03,search,9431.31,2357827,15316,407788.76,0,0,0,0,2
2025-02-03,social,9743.36,2165192,19043,407788.76,0,0,0,0,2
2025-02-03,tiktok,6440.0,1288000,38431,407788.76,0,0,0,0,2
2025-02-03,tv,40445.7,5055712,59759,407788.76,0,0,0,0,2
2025-02-10,digital,20204.26,5772645,42401,404097.41,0,0,0,0,2
2025-02-10,ooh,6373.08,1062181,21626,404097.41,0,0,0,0,2
2025-02-10,search,11631.43,2907858,75220,404097.41,0,0,0,0,2
2025-02-10,social,8107.63,1801696,24860,404097.41,0,0,0,0,2
2025-02-10,tiktok,7077.33,1415465,42120,404097.41,0,0,0,0,2
2025-02-10,tv,32474.63,4059328,33580,404097.41,0,0,0,0,2
2025-02-17,digital,19959.18,5702622,87304,421718.12,0,0,0,0,2
2025-02-17,ooh,8423.32,1403886,20136,421718.12,0,0,0,0,2
2025-02-17,search,12805.15,3201286,28472,421718.12,0,0,0,0,2
2025-02-17,social,7936.7,1763711,33766,421718.12,0,0,0,0,2
2025-02-17,tiktok,6149.23,1229845,22345,421718.12,0,0,0,0,2
2025-02-17,tv,26595.0,3324375,53092,421718.12,0,0,0,0,2
2025-02-24,digital,15193.48,4340993,116723,438267.61,0,0,0,0,2
2025-02-24,ooh,10668.5,1778084,37844,438267.61,0,0,0,0,2
2025-02-24,search,10999.36,2749839,50521,438267.61,0,0,0,0,2
2025-02-24,social,8568.55,1904123,29200,438267.61,0,0,0,0,2
2025-02-24,tiktok,6756.71,1351341,28345,438267.61,0,0,0,0,2
2025-02-24,tv,28198.68,3524835,44322,438267.61,0,0,0,0,2
2025-03-03,digital,17195.93,4913122,59455,427223.88,0,0,0,0,3
2025-03-03,ooh,11394.0,1898999,14654,427223.88,0,0,0,0,3
2025-03-03,search,11438.95,2859737,79768,427223.88,0,0,0,0,3
2025-03-03,social,10662.16,2369370,60651,427223.88,0,0,0,0,3
2025-03-03,tiktok,6615.04,1323008,35059,427223.88,0,0,0,0,3
2025-03-03,tv,22567.71,2820964,40147,427223.88,0,0,0,0,3
2025-03-10,digital,8319.16,2376904,58697,411110.4,0,0,0,0,3
2025-03-10,ooh,11798.37,1966395,10509,411110.4,0,0,0,0,3
2025-03-10,search,10820.27,2705068,51900,411110.4,0,0,0,0,3
2025-03-10,social,7794.16,1732036,19776,411110.4,0,0,0,0,3
2025-03-10,tiktok,7423.13,1484625,42050,411110.4,0,0,0,0,3
2025-03-10,tv,26414.1,3301762,35989,411110.4,0,0,0,0,3
2025-03-17,digital,12367.88,3533680,51484,412520.43,0,0,0,0,3
2025-03-17,ooh,12970.28,2161714,24227,412520.43,0,0,0,0,3
2025-03-17,search,10725.99,2681497,40037,412520.43,0,0,0,0,3
2025-03-17,social,10497.91,2332868,68223,412520.43,0,0,0,0,3
2025-03-17,tiktok,7474.18,1494836,15093,412520.43,0,0,0,0,3
2025-03-17,tv,29873.41,3734176,89915,412520.43,0,0,0,0,3
2025-03-24,digital,15170.73,4334495,127865,412492.28,0,0,0,0,3
2025-03-24,ooh,12090.25,2015042,33074,412492.28,0,0,0,0,3
2025-03-24,search,9194.51,2298627,37066,412492.28,0,0,0,0,3
2025-03-24,social,7268.93,1615318,39766,412492.28,0,0,0,0,3
2025-03-24,tiktok,4358.4,871680,15876,412492.28,0,0,0,0,3
2025-03-24,tv,37416.27,4677034,132127,412492.28,0,0,0,0,3
2025-03-31,digital,12684.48,3624136,98171,412462.4,0,0,0,0,3
2025-03-31,ooh,15628.37,2604729,38685,412462.4,0,0,0,0,3
2025-03-31,search,11445.9,2861474,18823,412462.4,0,0,0,0,3
2025-03-31,social,9292.66,2065035,60278,412462.4,0,0,0,0,3
2025-03-31,tiktok,3555.82,711164,18363,412462.4,0,0,0,0,3
2025-03-31,tv,43407.5,5425938,94673,412462.4,0,0,0,0,3
2025-04-07,digital,18486.99,5281998,66199,479266.33,0,0,0,0,4
2025-04-07,ooh,11191.03,1865171,47110,479266.33,0,0,0,0,4
2025-04-07,search,10574.05,2643511,77240,479266.33,0,0,0,0,4
2025-04-07,social,9918.32,2204071,57203,479266.33,0,0,0,0,4
2025-04-07,tiktok,7766.65,1553329,19541,479266.33,0,0,0,0,4
2025-04-07,tv,23408.45,2926057,61667,479266.33,0,0,0,0,4
2025-04-14,digital,22678.01,6479432,157158,445443.86,0,0,0,0,4
2025-04-14,ooh,10728.08,1788013,25830,445443.86,0,0,0,0,4
2025-04-14,search,15325.82,3831455,48914,445443.86,0,0,0,0,4
2025-04-14,social,14477.66,3217257,27516,445443.86,0,0,0,0,4
2025-04-14,tiktok,8021.69,1604337,25662,445443.86,0,0,0,0,4
2025-04-14,tv,34955.96,4369495,116575,445443.86,0,0,0,0,4
2025-04-21,digital,12413.67,3546762,47603,452094.4,0,0,0,0,4
2025-04-21,ooh,14230.94,2371823,43312,452094.4,0,0,0,0,4
2025-04-21,search,14228.13,3557033,34624,452094.4,0,0,0,0,4
2025-04-21,social,7057.22,1568272,28482,452094.4,0,0,0,0,4
2025-04-21,tiktok,5168.06,1033611,30637,452094.4,0,0,0,0,4
2025-04-21,tv,25710.92,3213865,96322,452094.4,0,0,0,0,4
2025-04-28,digital,13538.99,3868282,77981,420218.63,0,0,0,0,4
2025-04-28,ooh,9014.48,1502414,29805,420218.63,0,0,0,0,4
2025-04-28,search,11678.6,2919650,35477,420218.63,0,0,0,0,4
2025-04-28,social,12630.45,2806767,25961,420218.63,0,0,0,0,4
2025-04-28,tiktok,4085.46,817091,24207,420218.63,0,0,0,0,4
2025-04-28,tv,35613.79,4451723,90539,420218.63,0,0,0,0,4
2025-05-05,digital,22176.85,6336244,135989,453379.56,0,0,0,1,5
2025-05-05,ooh,18264.17,3044028,16882,453379.56,0,0,0,1,5
2025-05-05,search,11964.85,2991213,87072,453379.56,0,0,0,1,5
2025-05-05,social,13088.54,2908565,74040,453379.56,0,0,0,1,5
2025-05-05,tiktok,8639.61,1727921,47782,453379.56,0,0,0,1,5
2025-05-05,tv,41248.49,5156061,140474,453379.56,0,0,0,1,5
2025-05-12,digital,21579.96,6165704,158705,416149.88,0,0,0,0,5
2025-05-12,ooh,13324.58,2220763,39704,416149.88,0,0,0,0,5
2025-05-12,search,8459.89,2114974,15560,416149.88,0,0,0,0,5
2025-05-12,social,10597.87,2355082,46169,416149.88,0,0,0,0,5
2025-05-12,tiktok,7743.76,1548752,38659,416149.88,0,0,0,0,5
2025-05-12,tv,20689.07,2586134,71675,416149.88,0,0,0,0,5
2025-05-19,digital,16058.69,4588196,25746,404937.14,0,0,0,1,5
2025-05-19,ooh,16502.58,2750430,37463,404937.14,0,0,0,1,5
2025-05-19,search,17545.7,4386425,117041,404937.14,0,0,0,1,5
2025-05-19,social,13054.86,2901080,33613,404937.14,0,0,0,1,5
2025-05-19,tiktok,11558.63,2311726,27113,404937.14,0,0,0,1,5
